Seed,FinalEntityCount,MaxEntityCount,StepsRun,ExecutionTime(ms),AverageAge,AverageEnergy,AvgSpeed,AvgMass,AvgEnergyEfficiency,AvgSightRange,AvgMetabolismRate,AvgReproductionThreshold,GRASSCount,MOUNTAINCount,FORESTCount,DESERTCount,TUNDRACount,SWAMPCount,OCEANCount,VOLCANICCount
-5944233775591244747,0,1,35,512,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
8448837607461554523,0,1,14,379,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
5661157660172430253,0,3,229,1554,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
8239155178277291917,0,1,15,357,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
5618909533238805568,0,1,13,375,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
2480792816393641668,0,3,194,1470,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-7386214076112879386,0,1,163,1136,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-2838825466729449642,0,1,25,460,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
5872135457679561424,0,1,18,421,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
4007216676563612565,0,1,138,1020,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-6444189123917921344,0,1,30,474,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
1152460847444773955,0,1,21,407,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
7516980747609565588,0,1,14,382,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-1379833257907929020,0,1,87,701,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
