Step,EntityID,X,Y,Energy,Age,Speed,Mass,EnergyEfficiency,ReproductionThreshold,SightRange,MetabolismRate,MaxLifespan,BiomeType,HasFood\n251,E000,39,25,36.87,251,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
291,E001,38,14,13.57,185,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
291,E002,35,3,43.03,115,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,true
291,E003,48,30,10.42,39,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
291,E004,48,24,1.75,34,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
292,E000,49,39,22.35,292,1.00,2.00,1.00,50.00,5.00,0.10,1000,GRASS,true
292,E001,38,15,13.33,186,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
292,E002,36,3,45.64,116,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,false
292,E003,48,29,9.77,40,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
293,E000,49,39,24.25,293,1.00,2.00,1.00,50.00,5.00,0.10,1000,GRASS,false
293,E001,38,14,13.09,187,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
293,E002,36,4,45.25,117,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,false
293,E003,49,28,8.22,41,1.00,1.94,1.00,50.00,5.00,0.10,1000,GRASS,false
294,E000,48,39,23.66,294,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
294,E001,38,13,12.78,188,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
294,E002,36,5,44.86,118,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,false
294,E003,49,27,7.15,42,1.00,1.94,1.00,50.00,5.00,0.10,1000,GRASS,false
295,E000,47,38,22.06,295,1.00,2.00,1.00,50.00,5.00,0.10,1000,GRASS,false
295,E001,38,14,12.41,189,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
295,E002,37,6,43.81,119,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,true
295,E003,49,26,6.43,43,1.00,1.94,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
296,E000,46,37,21.27,296,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
296,E001,38,13,12.10,190,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
