Zeitschritt,X,Y,Umgebung,Anpassung,Effizienz,Mobilität,Energie,Alter,Lebendig,Kategorie,Datei
800,21,49,WÜSTE,1.376,2.0,1.395,34.91,14,1,steps,ca_detail_1762512767599
800,22,0,GEBIRGE,0.936,2.0,0.5,200.0,721,1,steps,ca_detail_1762512767599
800,22,1,WALD,0.917,2.0,1.694,200.0,325,1,steps,ca_detail_1762512767599
800,22,2,VULKAN,0.565,1.767,1.129,181.98,167,1,steps,ca_detail_1762512767599
800,22,3,VULKAN,0.876,1.767,1.267,74.32,220,1,steps,ca_detail_1762512767599
800,22,4,GEBIRGE,0.917,2.0,0.998,117.17,144,1,steps,ca_detail_1762512767599
800,22,5,SUMPF,0.917,2.0,1.011,200.0,297,1,steps,ca_detail_1762512767599
800,22,6,SUMPF,1.098,2.0,2.0,150.0,82,1,steps,ca_detail_1762512767599
800,22,7,TUNDRA,1.287,1.948,1.753,22.16,175,1,steps,ca_detail_1762512767599
800,22,8,GEBIRGE,0.73,2.0,2.0,200.0,713,1,steps,ca_detail_1762512767599
800,22,9,WALD,0.695,2.0,1.267,200.0,44,1,steps,ca_detail_1762512767599
800,22,10,OZEAN,0.695,2.0,1.267,200.0,93,1,steps,ca_detail_1762512767599
800,22,11,GEBIRGE,0.792,2.0,1.267,79.71,94,1,steps,ca_detail_1762512767599
800,22,12,VULKAN,0.642,2.0,2.0,82.8,2,1,steps,ca_detail_1762512767599
800,22,13,OZEAN,0.642,2.0,1.945,113.65,97,1,steps,ca_detail_1762512767599
800,22,14,WALD,1.099,1.334,0.5,200.0,391,1,steps,ca_detail_1762512767599
800,22,15,WALD,1.099,1.334,0.5,200.0,291,1,steps,ca_detail_1762512767599
800,22,16,SUMPF,0.5,2.0,0.782,200.0,431,1,steps,ca_detail_1762512767599
800,22,17,TUNDRA,0.694,1.458,0.872,88.32,749,1,steps,ca_detail_1762512767599
800,22,18,WALD,1.931,1.483,0.983,200.0,177,1,steps,ca_detail_1762512767599
800,22,19,GRASLAND,1.931,1.483,0.983,200.0,217,1,steps,ca_detail_1762512767599
800,22,20,OZEAN,0.694,1.994,0.872,200.0,752,1,steps,ca_detail_1762512767599
800,22,21,WÜSTE,1.931,2.0,0.655,35.74,20,1,steps,ca_detail_1762512767599
800,22,22,GEBIRGE,1.273,2.0,0.547,200.0,465,1,steps,ca_detail_1762512767599
800,22,23,GEBIRGE,1.608,1.798,0.983,71.69,77,1,steps,ca_detail_1762512767599
800,22,24,TUNDRA,1.608,1.798,0.672,92.77,3,1,steps,ca_detail_1762512767599
800,22,25,VULKAN,1.538,1.798,0.983,21.36,131,1,steps,ca_detail_1762512767599
800,22,26,SUMPF,1.265,2.0,0.974,200.0,516,1,steps,ca_detail_1762512767599
800,22,27,TUNDRA,1.749,2.0,1.538,175.74,187,1,steps,ca_detail_1762512767599
800,22,28,WALD,1.28,1.692,0.695,200.0,134,1,steps,ca_detail_1762512767599
800,22,29,TUNDRA,1.089,2.0,0.974,195.93,477,1,steps,ca_detail_1762512767599
800,22,30,WÜSTE,1.749,2.0,1.328,15.13,29,1,steps,ca_detail_1762512767599
800,22,31,OZEAN,1.749,2.0,1.538,200.0,126,1,steps,ca_detail_1762512767599
800,22,32,VULKAN,1.912,1.286,1.217,138.94,141,1,steps,ca_detail_1762512767599
800,22,33,SUMPF,0.908,2.0,1.447,200.0,405,1,steps,ca_detail_1762512767599
800,22,34,WÜSTE,2.0,1.995,0.661,167.53,361,1,steps,ca_detail_1762512767599
800,22,35,WALD,0.795,1.457,1.447,200.0,515,1,steps,ca_detail_1762512767599
800,22,36,GEBIRGE,0.966,2.0,1.37,200.0,367,1,steps,ca_detail_1762512767599
800,22,37,TUNDRA,2.0,2.0,1.763,54.24,72,1,steps,ca_detail_1762512767599
800,22,38,WALD,1.923,1.574,1.653,200.0,107,1,steps,ca_detail_1762512767599
800,22,39,VULKAN,1.248,1.548,1.653,24.52,8,1,steps,ca_detail_1762512767599
800,22,40,TUNDRA,1.282,2.0,0.701,56.73,42,1,steps,ca_detail_1762512767599
800,22,41,GEBIRGE,1.282,2.0,0.513,80.57,10,1,steps,ca_detail_1762512767599
800,22,42,GRASLAND,1.282,2.0,0.701,200.0,210,1,steps,ca_detail_1762512767599
800,22,43,TUNDRA,0.84,2.0,0.5,38.6,47,1,steps,ca_detail_1762512767599
800,22,44,VULKAN,1.684,1.676,0.567,81.63,2,1,steps,ca_detail_1762512767599
800,22,45,WALD,1.684,1.676,0.835,179.07,100,1,steps,ca_detail_1762512767599
800,22,46,GEBIRGE,1.684,1.954,0.916,200.0,56,1,steps,ca_detail_1762512767599
800,22,47,GRASLAND,1.254,2.0,1.12,200.0,152,1,steps,ca_detail_1762512767599
800,22,48,WALD,1.376,2.0,1.12,200.0,220,1,steps,ca_detail_1762512767599
800,22,49,OZEAN,1.376,2.0,1.12,164.09,119,1,steps,ca_detail_1762512767599
800,23,0,GRASLAND,1.118,1.78,1.099,200.0,148,1,steps,ca_detail_1762512767599
800,23,1,GRASLAND,1.27,2.0,0.5,200.0,719,1,steps,ca_detail_1762512767599
800,23,3,VULKAN,1.094,1.78,1.238,200.0,147,1,steps,ca_detail_1762512767599
800,23,4,OZEAN,0.917,1.614,0.641,200.0,293,1,steps,ca_detail_1762512767599
800,23,5,GEBIRGE,1.098,2.0,2.0,100.0,0,1,steps,ca_detail_1762512767599
800,23,6,WALD,0.917,2.0,1.011,200.0,274,1,steps,ca_detail_1762512767599
800,23,7,WÜSTE,1.491,2.0,2.0,25.43,19,1,steps,ca_detail_1762512767599
800,23,8,OZEAN,1.044,2.0,1.372,114.16,91,1,steps,ca_detail_1762512767599
800,23,9,GEBIRGE,0.882,2.0,1.267,90.92,90,1,steps,ca_detail_1762512767599
800,23,10,TUNDRA,0.695,2.0,1.098,52.56,69,1,steps,ca_detail_1762512767599
800,23,11,OZEAN,0.792,1.776,0.765,200.0,462,1,steps,ca_detail_1762512767599
800,23,12,TUNDRA,0.813,1.39,1.774,100.0,0,1,steps,ca_detail_1762512767599
800,23,13,SUMPF,1.174,1.334,0.5,200.0,341,1,steps,ca_detail_1762512767599
800,23,14,OZEAN,0.5,1.591,2.0,91.99,33,1,steps,ca_detail_1762512767599
800,23,15,WALD,0.5,1.591,2.0,200.0,22,1,steps,ca_detail_1762512767599
800,23,16,OZEAN,0.5,2.0,0.782,200.0,540,1,steps,ca_detail_1762512767599
800,23,17,OZEAN,0.679,2.0,1.362,200.0,166,1,steps,ca_detail_1762512767599
800,23,18,GRASLAND,0.694,2.0,0.605,200.0,742,1,steps,ca_detail_1762512767599
800,23,19,VULKAN,2.0,1.483,0.593,61.73,4,1,steps,ca_detail_1762512767599
800,23,20,OZEAN,1.931,1.483,0.655,164.51,46,1,steps,ca_detail_1762512767599
800,23,21,OZEAN,1.931,1.483,0.655,149.86,124,1,steps,ca_detail_1762512767599
800,23,22,OZEAN,1.84,1.798,0.787,200.0,53,1,steps,ca_detail_1762512767599
800,23,23,GEBIRGE,1.389,2.0,0.547,200.0,468,1,steps,ca_detail_1762512767599
800,23,24,TUNDRA,1.608,1.798,0.616,43.34,23,1,steps,ca_detail_1762512767599
800,23,25,VULKAN,0.919,1.692,0.695,45.09,6,1,steps,ca_detail_1762512767599
800,23,26,TUNDRA,1.09,2.0,0.974,0.55,599,1,steps,ca_detail_1762512767599
800,23,27,GRASLAND,0.919,1.587,0.695,100.0,0,1,steps,ca_detail_1762512767599
800,23,28,OZEAN,1.749,2.0,2.0,84.58,157,1,steps,ca_detail_1762512767599
800,23,29,TUNDRA,1.204,1.354,0.663,182.34,740,1,steps,ca_detail_1762512767599
800,23,30,SUMPF,1.699,1.673,0.902,200.0,273,1,steps,ca_detail_1762512767599
800,23,31,VULKAN,1.374,1.215,1.262,67.55,336,1,steps,ca_detail_1762512767599
800,23,32,OZEAN,1.749,2.0,1.119,200.0,138,1,steps,ca_detail_1762512767599
800,23,33,GEBIRGE,2.0,2.0,0.621,200.0,258,1,steps,ca_detail_1762512767599
800,23,34,OZEAN,1.438,1.382,0.5,200.0,460,1,steps,ca_detail_1762512767599
800,23,35,VULKAN,1.181,2.0,1.958,57.0,5,1,steps,ca_detail_1762512767599
800,23,36,TUNDRA,1.306,2.0,1.368,68.99,86,1,steps,ca_detail_1762512767599
800,23,37,WALD,0.966,2.0,1.626,200.0,313,1,steps,ca_detail_1762512767599
800,23,38,GEBIRGE,1.599,2.0,1.763,107.56,2,1,steps,ca_detail_1762512767599
800,23,39,OZEAN,1.027,1.407,0.5,200.0,411,1,steps,ca_detail_1762512767599
800,23,40,OZEAN,1.282,2.0,0.701,200.0,141,1,steps,ca_detail_1762512767599
800,23,42,OZEAN,1.027,1.407,0.58,200.0,336,1,steps,ca_detail_1762512767599
800,23,43,SUMPF,1.684,2.0,0.835,200.0,70,1,steps,ca_detail_1762512767599
800,23,44,TUNDRA,1.684,2.0,0.889,10.06,112,1,steps,ca_detail_1762512767599
800,23,45,GEBIRGE,1.684,2.0,0.835,200.0,164,1,steps,ca_detail_1762512767599
800,23,46,WÜSTE,1.684,1.676,0.835,69.66,5,1,steps,ca_detail_1762512767599
800,23,47,GEBIRGE,1.684,1.954,1.101,101.69,28,1,steps,ca_detail_1762512767599
800,23,48,TUNDRA,1.706,2.0,1.12,65.91,62,1,steps,ca_detail_1762512767599
800,23,49,WÜSTE,1.376,2.0,1.12,75.34,5,1,steps,ca_detail_1762512767599
800,24,0,TUNDRA,1.118,1.78,1.238,55.9,166,1,steps,ca_detail_1762512767599
800,24,1,WALD,0.976,1.322,0.976,200.0,47,1,steps,ca_detail_1762512767599
800,24,2,WALD,1.193,2.0,1.238,200.0,121,1,steps,ca_detail_1762512767599
800,24,3,OZEAN,1.123,1.452,0.588,200.0,378,1,steps,ca_detail_1762512767599
800,24,4,GEBIRGE,1.098,2.0,1.571,76.56,28,1,steps,ca_detail_1762512767599
800,24,5,VULKAN,0.692,2.0,2.0,48.4,6,1,steps,ca_detail_1762512767599
800,24,6,VULKAN,1.098,2.0,2.0,64.87,48,1,steps,ca_detail_1762512767599
800,24,7,GRASLAND,0.917,2.0,1.372,200.0,197,1,steps,ca_detail_1762512767599
800,24,8,VULKAN,1.044,1.794,1.372,55.19,5,1,steps,ca_detail_1762512767599
800,24,9,VULKAN,1.031,2.0,1.372,39.8,7,1,steps,ca_detail_1762512767599
800,24,10,VULKAN,0.679,2.0,1.945,174.2,229,1,steps,ca_detail_1762512767599
800,24,11,GRASLAND,0.694,1.994,0.653,200.0,737,1,steps,ca_detail_1762512767599
800,24,12,WALD,0.527,2.0,0.632,117.83,1,1,steps,ca_detail_1762512767599
800,24,13,SUMPF,0.719,1.474,0.546,200.0,610,1,steps,ca_detail_1762512767599
800,24,14,WÜSTE,0.5,1.591,2.0,100.0,0,1,steps,ca_detail_1762512767599
800,24,15,OZEAN,1.099,1.269,0.5,200.0,302,1,steps,ca_detail_1762512767599
800,24,16,WÜSTE,0.5,1.591,2.0,62.81,5,1,steps,ca_detail_1762512767599
800,24,17,GRASLAND,0.5,1.722,0.854,200.0,608,1,steps,ca_detail_1762512767599
800,24,18,WALD,0.721,2.0,0.901,200.0,597,1,steps,ca_detail_1762512767599
800,24,19,GEBIRGE,1.931,1.483,0.655,76.02,104,1,steps,ca_detail_1762512767599
800,24,20,OZEAN,1.15,1.418,0.547,200.0,419,1,steps,ca_detail_1762512767599
800,24,21,GEBIRGE,2.0,1.483,0.624,92.9,102,1,steps,ca_detail_1762512767599
800,24,22,VULKAN,1.931,1.483,0.655,52.16,5,1,steps,ca_detail_1762512767599
800,24,23,WÜSTE,1.84,1.798,1.057,73.84,6,1,steps,ca_detail_1762512767599
800,24,24,VULKAN,0.919,1.692,0.739,90.85,1,1,steps,ca_detail_1762512767599
800,24,25,SUMPF,0.919,1.692,0.695,62.87,47,1,steps,ca_detail_1762512767599
800,24,26,WALD,0.919,1.692,0.695,150.0,50,1,steps,ca_detail_1762512767599
800,24,27,GRASLAND,1.265,2.0,0.711,200.0,450,1,steps,ca_detail_1762512767599
800,24,28,WALD,1.28,1.692,0.695,200.0,152,1,steps,ca_detail_1762512767599
800,24,29,GEBIRGE,1.699,1.673,0.795,200.0,227,1,steps,ca_detail_1762512767599
800,24,30,GRASLAND,1.089,2.0,0.974,200.0,431,1,steps,ca_detail_1762512767599
800,24,31,TUNDRA,2.0,2.0,0.729,24.48,198,1,steps,ca_detail_1762512767599
800,24,32,OZEAN,2.0,2.0,0.729,161.23,86,1,steps,ca_detail_1762512767599
800,24,33,VULKAN,2.0,2.0,0.729,91.46,1,1,steps,ca_detail_1762512767599
800,24,34,WÜSTE,1.359,2.0,1.958,38.09,14,1,steps,ca_detail_1762512767599
800,24,35,WALD,1.306,2.0,1.958,200.0,80,1,steps,ca_detail_1762512767599
800,24,36,GRASLAND,1.306,2.0,1.958,200.0,118,1,steps,ca_detail_1762512767599
800,24,37,VULKAN,1.306,2.0,1.958,22.6,9,1,steps,ca_detail_1762512767599
800,24,38,GRASLAND,1.243,2.0,1.626,200.0,138,1,steps,ca_detail_1762512767599
800,24,39,VULKAN,1.243,2.0,1.626,118.74,135,1,steps,ca_detail_1762512767599
800,24,40,SUMPF,1.027,1.407,0.5,200.0,476,1,steps,ca_detail_1762512767599
800,24,41,GRASLAND,1.227,1.754,0.678,200.0,483,1,steps,ca_detail_1762512767599
800,24,42,TUNDRA,1.282,2.0,0.701,64.96,25,1,steps,ca_detail_1762512767599
800,24,43,SUMPF,1.027,1.201,0.58,200.0,228,1,steps,ca_detail_1762512767599
800,24,44,SUMPF,1.684,2.0,0.835,200.0,122,1,steps,ca_detail_1762512767599
800,24,45,TUNDRA,1.684,1.965,0.561,72.47,20,1,steps,ca_detail_1762512767599
800,24,46,VULKAN,1.684,1.233,1.101,79.72,2,1,steps,ca_detail_1762512767599
800,24,47,WÜSTE,1.376,2.0,0.803,46.17,173,1,steps,ca_detail_1762512767599
800,24,48,SUMPF,1.376,2.0,1.209,200.0,211,1,steps,ca_detail_1762512767599
800,24,49,WALD,1.118,1.78,1.403,200.0,34,1,steps,ca_detail_1762512767599
800,25,1,GRASLAND,1.21,1.723,0.795,200.0,423,1,steps,ca_detail_1762512767599
800,25,2,WÜSTE,0.976,1.322,0.976,49.95,6,1,steps,ca_detail_1762512767599
800,25,3,OZEAN,1.193,1.955,1.238,200.0,50,1,steps,ca_detail_1762512767599
800,25,4,GEBIRGE,1.098,2.0,1.571,60.51,4,1,steps,ca_detail_1762512767599
800,25,5,GRASLAND,1.015,2.0,1.092,200.0,167,1,steps,ca_detail_1762512767599
800,25,6,WALD,0.917,2.0,1.011,200.0,253,1,steps,ca_detail_1762512767599
800,25,7,GEBIRGE,1.121,2.0,1.372,94.17,34,1,steps,ca_detail_1762512767599
800,25,8,SUMPF,1.044,1.888,1.372,77.57,8,1,steps,ca_detail_1762512767599
800,25,9,GEBIRGE,0.917,2.0,1.372,200.0,143,1,steps,ca_detail_1762512767599
800,25,10,WALD,0.516,1.812,0.73,200.0,306,1,steps,ca_detail_1762512767599
800,25,11,WÜSTE,0.5,2.0,0.569,0.8,16,1,steps,ca_detail_1762512767599
800,25,12,SUMPF,0.5,2.0,0.632,65.17,75,1,steps,ca_detail_1762512767599
800,25,13,OZEAN,0.546,2.0,0.632,200.0,151,1,steps,ca_detail_1762512767599
800,25,14,TUNDRA,0.679,2.0,1.362,184.9,169,1,steps,ca_detail_1762512767599
800,25,15,GEBIRGE,0.806,2.0,1.945,137.52,156,1,steps,ca_detail_1762512767599
800,25,16,TUNDRA,1.064,1.356,1.883,85.55,3,1,steps,ca_detail_1762512767599
800,25,17,SUMPF,0.5,2.0,1.8,200.0,151,1,steps,ca_detail_1762512767599
800,25,18,OZEAN,0.721,2.0,0.901,200.0,373,1,steps,ca_detail_1762512767599
800,25,19,GEBIRGE,0.721,2.0,0.901,200.0,275,1,steps,ca_detail_1762512767599
800,25,20,TUNDRA,1.254,1.483,0.624,7.39,19,1,steps,ca_detail_1762512767599
800,25,21,WALD,1.254,1.483,0.624,112.79,94,1,steps,ca_detail_1762512767599
800,25,22,SUMPF,0.886,1.483,0.624,100.0,0,1,steps,ca_detail_1762512767599
800,25,23,TUNDRA,1.092,1.526,0.983,36.39,16,1,steps,ca_detail_1762512767599
800,25,24,WALD,1.092,1.526,0.983,200.0,62,1,steps,ca_detail_1762512767599
800,25,25,GRASLAND,1.09,1.895,0.695,200.0,187,1,steps,ca_detail_1762512767599
800,25,26,TUNDRA,0.862,2.0,0.695,38.46,54,1,steps,ca_detail_1762512767599
800,25,27,WALD,1.09,1.895,0.695,200.0,178,1,steps,ca_detail_1762512767599
800,25,28,TUNDRA,1.162,2.0,0.585,54.88,37,1,steps,ca_detail_1762512767599
800,25,29,GRASLAND,1.089,1.569,0.974,200.0,363,1,steps,ca_detail_1762512767599
800,25,30,OZEAN,1.034,1.825,0.688,200.0,577,1,steps,ca_detail_1762512767599
800,25,31,WALD,2.0,2.0,0.729,170.33,84,1,steps,ca_detail_1762512767599
800,25,32,TUNDRA,2.0,2.0,0.729,13.36,96,1,steps,ca_detail_1762512767599
800,25,33,OZEAN,2.0,2.0,0.729,200.0,168,1,steps,ca_detail_1762512767599
800,25,34,VULKAN,1.098,1.532,1.958,24.26,8,1,steps,ca_detail_1762512767599
800,25,35,OZEAN,0.649,2.0,1.37,200.0,458,1,steps,ca_detail_1762512767599
800,25,36,VULKAN,1.186,2.0,2.0,5.4,11,1,steps,ca_detail_1762512767599
800,25,37,WÜSTE,1.306,2.0,1.304,70.14,6,1,steps,ca_detail_1762512767599
800,25,38,GEBIRGE,1.243,2.0,1.626,64.83,5,1,steps,ca_detail_1762512767599
800,25,39,VULKAN,1.027,1.782,0.678,167.06,349,1,steps,ca_detail_1762512767599
800,25,40,WALD,1.027,1.393,0.678,200.0,261,1,steps,ca_detail_1762512767599
800,25,41,WALD,1.21,1.393,0.678,200.0,203,1,steps,ca_detail_1762512767599
800,25,42,WÜSTE,1.525,1.682,0.899,100.0,0,1,steps,ca_detail_1762512767599
800,25,43,SUMPF,1.027,1.366,0.678,200.0,765,1,steps,ca_detail_1762512767599
800,25,44,WALD,1.212,1.794,0.577,200.0,335,1,steps,ca_detail_1762512767599
800,25,45,TUNDRA,1.376,2.0,0.835,83.38,258,1,steps,ca_detail_1762512767599
800,25,46,WÜSTE,1.011,2.0,0.686,81.26,12,1,steps,ca_detail_1762512767599
800,25,47,GRASLAND,1.27,1.937,0.845,200.0,723,1,steps,ca_detail_1762512767599
800,25,48,GRASLAND,1.866,2.0,0.725,200.0,350,1,steps,ca_detail_1762512767599
800,25,49,GEBIRGE,1.27,1.937,0.845,200.0,715,1,steps,ca_detail_1762512767599
800,26,0,VULKAN,1.118,1.885,2.0,3.22,11,1,steps,ca_detail_1762512767599
800,26,1,OZEAN,1.118,1.78,1.238,200.0,185,1,steps,ca_detail_1762512767599
800,26,2,GEBIRGE,1.344,1.686,1.592,83.21,119,1,steps,ca_detail_1762512767599
800,26,3,TUNDRA,1.125,1.78,1.592,3.42,58,1,steps,ca_detail_1762512767599
800,26,4,WÜSTE,1.193,1.955,1.238,15.03,15,1,steps,ca_detail_1762512767599
800,26,5,OZEAN,0.723,2.0,1.571,100.0,0,1,steps,ca_detail_1762512767599
800,26,6,WÜSTE,0.612,2.0,1.372,66.91,61,1,steps,ca_detail_1762512767599
800,26,7,TUNDRA,0.636,1.888,1.372,98.88,1,1,steps,ca_detail_1762512767599
800,26,8,OZEAN,0.812,2.0,1.372,74.12,113,1,steps,ca_detail_1762512767599
800,26,9,WÜSTE,0.59,2.0,1.372,13.2,14,1,steps,ca_detail_1762512767599
800,26,10,TUNDRA,0.59,2.0,1.372,56.84,49,1,steps,ca_detail_1762512767599
800,26,11,WÜSTE,0.5,1.268,0.632,0.6,12,1,steps,ca_detail_1762512767599
800,26,12,OZEAN,0.5,2.0,0.632,151.84,8,1,steps,ca_detail_1762512767599
800,26,13,VULKAN,0.66,1.776,0.507,110.05,196,1,steps,ca_detail_1762512767599
800,26,14,VULKAN,1.018,1.356,1.501,40.91,6,1,steps,ca_detail_1762512767599
800,26,15,WALD,0.847,1.356,1.501,160.7,36,1,steps,ca_detail_1762512767599
800,26,16,GEBIRGE,0.694,1.994,0.5,200.0,741,1,steps,ca_detail_1762512767599
800,26,17,WÜSTE,0.5,2.0,2.0,100.0,0,1,steps,ca_detail_1762512767599
800,26,18,GRASLAND,0.5,2.0,2.0,114.8,71,1,steps,ca_detail_1762512767599
800,26,19,WÜSTE,0.693,2.0,2.0,93.91,1,1,steps,ca_detail_1762512767599
800,26,20,GEBIRGE,0.721,2.0,0.901,200.0,573,1,steps,ca_detail_1762512767599
800,26,21,GRASLAND,0.694,1.807,0.756,200.0,752,1,steps,ca_detail_1762512767599
800,26,22,WÜSTE,1.254,1.848,0.624,80.06,3,1,steps,ca_detail_1762512767599
800,26,23,TUNDRA,0.694,1.807,1.326,198.29,736,1,steps,ca_detail_1762512767599
800,26,24,TUNDRA,1.376,2.0,0.524,129.05,195,1,steps,ca_detail_1762512767599
800,26,25,SUMPF,1.09,2.0,0.524,200.0,313,1,steps,ca_detail_1762512767599
800,26,26,SUMPF,1.003,1.895,0.695,200.0,166,1,steps,ca_detail_1762512767599
800,26,27,GRASLAND,1.162,2.0,0.605,200.0,353,1,steps,ca_detail_1762512767599
800,26,28,SUMPF,1.09,1.895,0.695,100.89,87,1,steps,ca_detail_1762512767599
800,26,29,VULKAN,1.09,1.895,0.695,12.19,10,1,steps,ca_detail_1762512767599
800,26,30,WALD,1.089,1.569,0.974,200.0,238,1,steps,ca_detail_1762512767599
800,26,31,VULKAN,2.0,2.0,0.729,91.46,1,1,steps,ca_detail_1762512767599
800,26,32,SUMPF,1.87,2.0,0.729,127.96,82,1,steps,ca_detail_1762512767599
800,26,33,WÜSTE,1.87,2.0,0.729,76.21,7,1,steps,ca_detail_1762512767599
800,26,34,TUNDRA,1.597,2.0,1.958,83.21,29,1,steps,ca_detail_1762512767599
800,26,35,WALD,0.649,1.295,1.095,200.0,241,1,steps,ca_detail_1762512767599
800,26,36,SUMPF,0.5,2.0,1.324,200.0,420,1,steps,ca_detail_1762512767599
800,26,37,GEBIRGE,1.243,2.0,1.626,72.92,91,1,steps,ca_detail_1762512767599
800,26,38,WÜSTE,1.18,2.0,1.626,100.0,0,1,steps,ca_detail_1762512767599
800,26,39,WÜSTE,1.306,2.0,1.958,67.63,12,1,steps,ca_detail_1762512767599
800,26,40,GEBIRGE,1.525,1.488,0.835,98.03,3,1,steps,ca_detail_1762512767599
800,26,41,SUMPF,1.525,2.0,0.835,66.17,51,1,steps,ca_detail_1762512767599
800,26,42,WÜSTE,1.525,2.0,0.863,43.82,12,1,steps,ca_detail_1762512767599
800,26,43,GRASLAND,0.5,1.417,0.678,200.0,735,1,steps,ca_detail_1762512767599
800,26,44,VULKAN,0.844,1.525,0.577,5.18,10,1,steps,ca_detail_1762512767599
800,26,45,WALD,1.213,1.767,0.502,200.0,346,1,steps,ca_detail_1762512767599
800,26,46,TUNDRA,1.376,2.0,0.788,100.0,0,1,steps,ca_detail_1762512767599
800,26,47,VULKAN,1.376,2.0,0.857,65.6,4,1,steps,ca_detail_1762512767599
800,26,48,GEBIRGE,1.27,2.0,0.768,200.0,728,1,steps,ca_detail_1762512767599
800,26,49,GRASLAND,1.218,0.952,1.0,200.0,726,1,steps,ca_detail_1762512767599
800,27,0,GEBIRGE,1.118,2.0,2.0,111.51,125,1,steps,ca_detail_1762512767599
800,27,1,VULKAN,1.118,1.78,1.592,191.01,153,1,steps,ca_detail_1762512767599
800,27,2,GRASLAND,1.125,1.78,1.592,200.0,137,1,steps,ca_detail_1762512767599
800,27,3,TUNDRA,1.344,2.0,1.592,78.02,116,1,steps,ca_detail_1762512767599
800,27,4,WALD,0.917,2.0,0.979,200.0,474,1,steps,ca_detail_1762512767599
800,27,5,TUNDRA,0.763,2.0,0.979,195.04,405,1,steps,ca_detail_1762512767599
800,27,6,GRASLAND,0.917,2.0,0.979,200.0,589,1,steps,ca_detail_1762512767599
800,27,7,VULKAN,0.768,2.0,1.763,45.8,7,1,steps,ca_detail_1762512767599
800,27,8,WÜSTE,0.812,2.0,1.372,93.8,1,1,steps,ca_detail_1762512767599
800,27,9,WÜSTE,0.812,2.0,1.229,0.8,16,1,steps,ca_detail_1762512767599
800,27,10,GRASLAND,0.581,2.0,0.632,200.0,148,1,steps,ca_detail_1762512767599
800,27,11,OZEAN,0.581,2.0,0.632,200.0,259,1,steps,ca_detail_1762512767599
800,27,12,TUNDRA,0.546,2.0,0.632,3.78,82,1,steps,ca_detail_1762512767599
800,27,13,WALD,0.5,1.812,0.716,200.0,399,1,steps,ca_detail_1762512767599
800,27,14,OZEAN,0.694,1.994,0.5,200.0,735,1,steps,ca_detail_1762512767599
800,27,15,SUMPF,0.792,1.829,1.027,200.0,561,1,steps,ca_detail_1762512767599
800,27,16,OZEAN,0.682,2.0,1.632,177.71,63,1,steps,ca_detail_1762512767599
800,27,17,GEBIRGE,0.721,2.0,0.891,200.0,422,1,steps,ca_detail_1762512767599
800,27,18,TUNDRA,0.806,2.0,1.629,63.59,90,1,steps,ca_detail_1762512767599
800,27,19,SUMPF,0.5,2.0,2.0,136.33,68,1,steps,ca_detail_1762512767599
800,27,20,VULKAN,0.5,2.0,2.0,70.4,4,1,steps,ca_detail_1762512767599
800,27,21,GRASLAND,0.804,1.89,0.756,200.0,743,1,steps,ca_detail_1762512767599
800,27,22,OZEAN,0.721,2.0,0.674,200.0,235,1,steps,ca_detail_1762512767599
800,27,23,VULKAN,1.254,1.262,0.624,51.16,5,1,steps,ca_detail_1762512767599
800,27,24,WÜSTE,0.807,1.966,0.983,51.34,37,1,steps,ca_detail_1762512767599
800,27,25,WÜSTE,0.5,2.0,0.581,7.0,15,1,steps,ca_detail_1762512767599
800,27,26,GEBIRGE,1.003,1.895,0.951,113.7,133,1,steps,ca_detail_1762512767599
800,27,27,GEBIRGE,1.162,2.0,0.5,200.0,350,1,steps,ca_detail_1762512767599
800,27,28,SUMPF,1.185,1.369,0.682,200.0,767,1,steps,ca_detail_1762512767599
800,27,29,VULKAN,1.09,1.292,0.703,100.0,0,1,steps,ca_detail_1762512767599
800,27,30,OZEAN,0.937,2.0,0.612,107.2,103,1,steps,ca_detail_1762512767599
800,27,31,WÜSTE,1.553,2.0,0.729,0.99,21,1,steps,ca_detail_1762512767599
800,27,32,WÜSTE,1.87,2.0,0.729,11.65,26,1,steps,ca_detail_1762512767599
800,27,33,VULKAN,1.87,2.0,0.729,100.0,0,1,steps,ca_detail_1762512767599
800,27,34,VULKAN,1.838,0.908,0.805,66.66,3,1,steps,ca_detail_1762512767599
800,27,35,TUNDRA,1.104,1.24,1.175,81.22,3,1,steps,ca_detail_1762512767599
800,27,36,SUMPF,0.649,1.295,1.095,200.0,263,1,steps,ca_detail_1762512767599
800,27,37,WALD,1.306,2.0,1.279,200.0,81,1,steps,ca_detail_1762512767599
800,27,38,WÜSTE,1.306,2.0,1.279,70.0,6,1,steps,ca_detail_1762512767599
800,27,39,VULKAN,1.192,1.877,0.918,23.68,9,1,steps,ca_detail_1762512767599
800,27,40,TUNDRA,1.525,2.0,0.835,80.57,21,1,steps,ca_detail_1762512767599
800,27,41,WÜSTE,1.525,2.0,0.835,38.73,13,1,steps,ca_detail_1762512767599
800,27,42,WALD,1.212,1.737,0.577,200.0,110,1,steps,ca_detail_1762512767599
800,27,43,OZEAN,0.844,1.737,0.577,115.78,92,1,steps,ca_detail_1762512767599
800,27,44,WALD,0.706,1.327,0.678,200.0,526,1,steps,ca_detail_1762512767599
800,27,45,GEBIRGE,0.605,2.0,0.5,200.0,425,1,steps,ca_detail_1762512767599
