Zeitschritt,GesamtOrganismen,DurchschnAnpassung,DurchschnEffizienz,DurchschnMobilitaet,DurchschnEnergie,DurchschnAlter,GRASLAND,WALD,WÜSTE,TUNDRA,GEBIRGE,SUMPF,OZEAN,VULKAN
1672,2475,1.138,1.853,1.408,136.81,277.47,293,277,304,312,297,333,327,332
1673,2478,1.139,1.850,1.409,136.91,277.27,291,274,305,318,302,328,329,331
1674,2483,1.140,1.850,1.409,136.52,276.76,292,276,303,317,302,332,328,333
1675,2481,1.140,1.852,1.409,136.76,277.01,291,276,305,314,303,332,327,333
1676,2483,1.141,1.851,1.408,136.99,276.77,293,275,304,317,297,336,329,332
1677,2482,1.139,1.851,1.409,137.10,277.30,293,275,306,316,301,334,327,330
1678,2486,1.139,1.850,1.412,137.11,275.71,294,278,306,317,299,335,328,329
1679,2486,1.138,1.851,1.413,137.12,275.69,293,275,306,316,299,336,329,332
1680,2490,1.139,1.850,1.415,136.93,274.69,294,277,304,317,303,335,328,332
1681,2482,1.141,1.851,1.414,137.39,275.56,291,276,304,317,301,335,328,330
1682,2488,1.141,1.851,1.414,137.22,275.33,293,277,305,316,303,335,329,330
1683,2482,1.139,1.851,1.413,137.47,276.43,293,275,303,315,300,336,329,331
1684,2485,1.139,1.851,1.413,137.35,276.72,294,278,303,316,302,333,328,331
1685,2485,1.138,1.851,1.413,137.35,276.77,293,276,305,317,301,334,326,333
1686,2490,1.139,1.851,1.415,136.75,276.72,293,278,307,318,301,336,326,331
1687,2482,1.138,1.852,1.415,136.98,277.59,294,275,300,318,302,336,326,331
1688,2488,1.138,1.853,1.417,136.77,277.40,293,278,306,319,300,334,327,331
1689,2486,1.139,1.852,1.418,136.77,278.15,293,277,305,317,301,335,327,331
1690,2489,1.139,1.851,1.420,136.66,277.99,293,277,305,317,302,336,326,333
1691,2485,1.138,1.852,1.418,136.95,278.64,292,277,304,318,300,335,328,331
1692,2489,1.139,1.851,1.418,136.90,278.24,294,277,303,317,302,335,329,332
1693,2488,1.139,1.852,1.420,137.15,278.48,293,277,305,318,301,334,329,331
1694,2490,1.138,1.851,1.420,136.95,278.46,294,277,303,316,303,336,329,332
1695,2492,1.139,1.852,1.421,136.94,278.03,291,276,305,319,303,336,329,333
1696,2486,1.139,1.852,1.421,137.27,278.79,294,278,303,315,299,336,329,332
1697,2489,1.140,1.851,1.420,136.87,278.99,294,277,305,319,302,334,328,330
1698,2492,1.142,1.851,1.422,136.62,278.79,293,277,306,317,302,335,329,333
1699,2492,1.141,1.852,1.423,136.63,279.35,294,278,306,317,302,334,329,332
1700,2489,1.141,1.851,1.423,136.84,279.89,293,277,306,316,303,335,327,332
1701,2484,1.142,1.851,1.423,137.08,278.15,293,275,304,317,300,335,329,331
1702,2488,1.142,1.851,1.424,136.97,278.05,292,277,304,319,302,335,329,330
1703,2488,1.143,1.852,1.425,137.06,278.27,293,278,304,316,302,333,329,333
1704,2486,1.142,1.852,1.424,137.13,279.11,294,278,305,313,299,336,329,332
1705,2490,1.144,1.853,1.426,137.02,278.76,293,278,305,318,301,336,329,330
1706,2486,1.144,1.852,1.427,137.27,279.16,293,277,304,317,302,334,328,331
1707,2484,1.144,1.854,1.427,137.46,279.63,293,275,306,314,302,334,327,333
1708,2486,1.144,1.853,1.427,137.31,278.76,294,276,303,318,302,334,326,333
1709,2489,1.146,1.854,1.427,137.18,278.71,294,277,303,319,301,334,328,333
1710,2487,1.146,1.854,1.426,137.08,278.98,293,277,305,315,303,336,328,330
1711,2493,1.146,1.854,1.428,136.72,278.24,293,278,305,317,302,336,328,334
1712,2489,1.146,1.854,1.428,136.88,278.77,292,278,306,318,301,334,329,331
1713,2491,1.145,1.854,1.428,136.67,279.05,292,278,306,319,299,335,328,334
1714,2493,1.145,1.854,1.428,136.62,278.65,293,278,305,316,303,335,329,334
1715,2489,1.145,1.854,1.428,136.75,279.43,294,277,304,317,302,333,328,334
1716,2489,1.144,1.853,1.428,136.90,279.67,294,276,307,318,301,334,327,332
1717,2474,1.145,1.854,1.426,137.62,281.10,292,276,303,318,299,333,326,327
1718,2479,1.144,1.854,1.425,137.49,280.26,294,277,303,314,300,336,325,330
1719,2480,1.144,1.853,1.425,137.57,280.39,291,275,303,318,299,334,328,332
1720,2483,1.145,1.853,1.424,137.84,279.89,294,277,305,316,302,330,328,331
1721,2489,1.145,1.854,1.425,137.51,279.78,294,277,305,317,301,335,329,331
1722,2484,1.147,1.853,1.425,137.62,279.82,292,276,304,318,301,334,326,333
1723,2483,1.149,1.853,1.426,137.79,279.69,293,277,305,317,302,335,321,333
1724,2486,1.149,1.853,1.427,137.70,279.63,293,277,303,318,302,333,327,333
1725,2490,1.149,1.853,1.428,137.48,279.50,291,278,307,319,300,334,327,334
1726,2485,1.149,1.852,1.428,137.68,280.51,291,277,306,313,303,335,328,332
1727,2486,1.150,1.852,1.429,137.51,281.16,290,277,306,316,301,336,326,334
1728,2486,1.152,1.852,1.429,137.53,281.50,291,277,307,318,302,334,328,329
1729,2489,1.151,1.852,1.427,137.46,281.09,293,278,306,316,303,334,328,331
1730,2489,1.151,1.852,1.427,137.13,281.15,293,278,304,316,303,334,328,333
1731,2481,1.150,1.852,1.426,137.56,281.56,293,277,304,313,300,336,326,332
1732,2487,1.148,1.850,1.428,137.45,280.77,292,276,306,318,301,335,327,332
1733,2484,1.149,1.849,1.426,137.58,281.72,293,278,304,316,300,334,325,334
1734,2481,1.149,1.850,1.427,137.45,282.31,293,277,302,314,302,333,328,332
1735,2483,1.150,1.849,1.429,137.52,281.31,290,275,305,315,301,336,329,332
1736,2489,1.150,1.848,1.429,137.21,281.17,294,275,306,317,302,335,329,331
1737,2483,1.150,1.849,1.428,137.78,281.00,293,277,305,316,300,334,326,332
1738,2487,1.150,1.848,1.429,137.66,281.28,294,275,303,317,302,336,328,332
1739,2480,1.148,1.850,1.428,138.11,282.24,293,275,306,315,300,335,326,330
1740,2480,1.145,1.849,1.428,138.00,282.29,292,275,306,314,301,336,325,331
1741,2487,1.146,1.849,1.429,137.60,282.01,293,275,306,318,298,336,329,332
1742,2491,1.146,1.849,1.428,137.38,281.56,293,277,304,316,303,336,329,333
1743,2488,1.146,1.850,1.428,137.56,282.12,294,276,307,315,302,334,327,333
1744,2486,1.146,1.850,1.427,137.78,282.36,294,277,307,315,303,333,328,329
1745,2483,1.144,1.849,1.426,137.65,282.94,293,277,307,317,302,336,322,329
1746,2481,1.144,1.848,1.424,137.76,282.66,291,274,305,318,302,332,327,332
1747,2478,1.146,1.849,1.424,137.98,283.67,292,276,307,315,301,332,325,330
1748,2484,1.147,1.849,1.428,137.81,283.11,293,275,304,315,303,335,328,331
1749,2487,1.148,1.849,1.426,137.88,283.13,293,278,304,315,303,335,327,332
1750,2485,1.147,1.848,1.425,137.89,283.21,291,277,304,316,302,335,327,333
1751,2489,1.146,1.848,1.426,137.92,282.42,294,277,305,316,300,335,328,334
1752,2489,1.148,1.848,1.426,137.83,282.68,294,277,306,315,302,335,328,332
1753,2487,1.150,1.847,1.427,138.14,282.60,293,277,306,317,301,335,328,330
1754,2492,1.150,1.848,1.428,137.85,282.15,294,278,307,318,301,333,329,332
1755,2485,1.149,1.847,1.429,138.20,282.82,294,277,307,316,302,335,323,331
1756,2485,1.149,1.846,1.427,138.08,282.83,292,277,306,316,302,336,324,332
1757,2478,1.151,1.847,1.426,138.28,282.85,291,277,303,316,301,333,326,331
1758,2484,1.153,1.849,1.427,137.89,282.74,294,277,306,314,300,335,327,331
1759,2488,1.153,1.848,1.428,137.65,282.49,291,278,304,317,300,336,329,333
1760,2490,1.151,1.848,1.429,137.58,281.21,292,277,306,318,303,335,328,331
1761,2484,1.150,1.849,1.430,137.92,281.96,290,278,307,316,300,335,325,333
1762,2488,1.151,1.848,1.428,137.53,281.29,294,275,306,318,301,335,328,331
1763,2485,1.149,1.847,1.429,137.71,281.16,291,278,306,318,300,333,329,330
1764,2483,1.149,1.847,1.430,137.76,281.17,292,276,306,317,301,334,327,330
1765,2489,1.150,1.847,1.430,137.60,280.17,292,275,306,317,303,334,329,333
1766,2491,1.149,1.846,1.431,137.38,279.61,293,276,306,319,300,334,329,334
1767,2491,1.150,1.846,1.432,137.28,279.18,294,278,306,315,303,335,328,332
1768,2483,1.150,1.845,1.434,137.50,280.60,293,277,305,316,299,336,327,330
1769,2486,1.150,1.846,1.432,137.26,280.15,290,277,305,317,303,332,328,334
1770,2483,1.150,1.845,1.433,137.26,280.24,292,278,306,313,302,333,327,332
1771,2481,1.151,1.845,1.433,137.51,280.19,293,276,305,315,299,332,328,333
1772,2489,1.150,1.846,1.432,137.26,279.57,294,278,306,318,299,335,326,333
1773,2484,1.152,1.848,1.432,137.65,279.57,292,278,303,318,303,332,326,332
1774,2483,1.153,1.847,1.432,137.49,279.63,293,274,305,316,301,336,326,332
1775,2491,1.152,1.847,1.432,137.31,279.15,294,275,306,319,300,335,328,334
1776,2486,1.154,1.847,1.432,137.35,280.06,294,276,303,316,303,332,328,334
1777,2475,1.154,1.848,1.431,137.89,281.61,294,275,303,317,301,335,326,324
1778,2483,1.154,1.848,1.432,137.70,280.64,291,278,305,318,300,332,328,331
1779,2483,1.155,1.849,1.432,137.53,280.96,289,277,305,315,302,335,327,333
1780,2482,1.156,1.848,1.433,137.51,280.85,290,277,304,318,299,333,328,333
1781,2479,1.157,1.847,1.430,137.75,281.01,293,278,302,313,301,336,327,329
1782,2486,1.156,1.845,1.430,137.35,280.32,292,276,306,319,302,334,329,328
1783,2485,1.157,1.846,1.428,137.54,280.70,293,278,304,317,299,334,328,332
1784,2482,1.158,1.845,1.428,137.92,281.20,293,276,304,317,302,333,325,332
1785,2484,1.159,1.845,1.428,137.84,280.97,294,275,303,318,300,335,326,333
1786,2483,1.159,1.845,1.428,137.49,281.83,293,275,306,316,302,334,328,329
1787,2482,1.159,1.844,1.425,137.50,282.29,294,277,303,313,302,332,328,333
1788,2479,1.162,1.843,1.426,137.63,282.53,289,274,306,316,302,335,326,331
1789,2484,1.160,1.844,1.425,137.25,282.35,290,278,304,318,302,335,326,331
1790,2483,1.162,1.842,1.423,137.33,282.59,293,278,306,314,302,335,325,330
1791,2489,1.162,1.842,1.424,136.92,282.44,291,276,307,319,302,335,326,333
1792,2479,1.161,1.843,1.422,137.36,283.53,293,275,302,317,298,335,326,333
1793,2490,1.163,1.843,1.423,136.88,281.86,293,278,305,317,299,336,328,334
1794,2485,1.164,1.843,1.422,137.03,281.61,293,278,307,316,301,333,328,329
1795,2486,1.164,1.842,1.422,136.96,281.72,293,277,304,318,301,334,328,331
1796,2487,1.167,1.842,1.423,137.25,282.06,293,276,304,319,300,334,329,332
1797,2477,1.166,1.841,1.425,137.76,283.22,292,277,303,318,301,332,326,328
1798,2483,1.167,1.841,1.425,137.37,283.07,292,277,306,317,302,334,326,329
1799,2482,1.166,1.841,1.426,137.49,283.63,294,277,304,314,300,335,328,330
1800,2481,1.165,1.843,1.426,137.47,283.37,290,277,305,316,298,336,328,331
1801,2484,1.166,1.843,1.427,137.24,283.45,290,278,307,315,301,335,328,330
1802,2480,1.166,1.842,1.428,137.50,283.66,290,278,304,317,301,334,326,330
1803,2482,1.166,1.842,1.426,137.19,284.04,289,277,305,319,302,332,326,332
1804,2481,1.164,1.842,1.426,137.25,284.42,288,278,307,317,299,334,327,331
1805,2484,1.165,1.842,1.426,137.08,283.93,293,276,306,315,300,334,329,331
1806,2489,1.165,1.842,1.429,136.62,283.94,291,276,307,317,302,335,328,333
1807,2485,1.165,1.842,1.431,136.94,284.80,293,277,303,318,301,333,327,333
1808,2474,1.165,1.842,1.430,137.48,285.90,290,275,307,315,300,331,328,328
1809,2477,1.166,1.841,1.431,137.51,284.70,292,273,302,315,302,334,327,332
1810,2482,1.166,1.841,1.430,137.36,284.35,292,277,306,314,302,333,328,330
1811,2485,1.165,1.841,1.431,137.49,284.13,291,277,304,317,302,335,328,331
1812,2490,1.166,1.840,1.430,137.12,284.30,292,278,305,318,301,335,329,332
1813,2487,1.167,1.841,1.428,137.34,284.48,291,277,306,316,301,335,328,333
1814,2486,1.168,1.841,1.429,137.27,284.82,292,275,306,314,302,336,328,333
1815,2482,1.168,1.842,1.428,137.26,284.72,294,276,302,316,301,333,328,332
1816,2482,1.167,1.843,1.427,137.37,283.99,291,277,303,318,302,334,325,332
1817,2484,1.167,1.842,1.427,137.38,284.42,294,276,305,319,299,336,327,328
1818,2491,1.166,1.842,1.427,137.00,282.95,292,276,306,319,302,335,328,333
1819,2492,1.165,1.842,1.427,136.99,283.03,294,278,306,319,302,334,328,331
1820,2487,1.166,1.843,1.426,137.27,283.51,292,276,306,319,300,334,329,331
1821,2484,1.165,1.843,1.425,137.32,284.26,293,277,302,317,302,335,326,332
1822,2485,1.165,1.844,1.426,136.88,284.92,293,276,305,318,299,334,328,332
1823,2487,1.164,1.843,1.425,136.99,283.91,294,276,307,316,303,333,329,329
1824,2484,1.164,1.842,1.424,137.15,284.38,293,277,303,317,302,333,326,333
1825,2482,1.164,1.842,1.422,137.27,284.50,293,278,305,314,300,335,324,333
1826,2487,1.163,1.841,1.423,136.96,283.70,293,277,303,317,302,334,327,334
1827,2482,1.163,1.842,1.423,136.98,283.47,291,278,305,316,301,333,325,333
1828,2486,1.164,1.842,1.424,136.81,283.33,293,277,306,317,300,334,327,332
1829,2487,1.164,1.843,1.425,136.60,283.48,293,275,307,318,302,335,327,330
1830,2491,1.164,1.843,1.425,136.24,283.17,294,277,306,317,303,334,327,333
1831,2486,1.165,1.843,1.426,136.50,283.68,292,277,306,315,302,333,328,333
1832,2481,1.166,1.844,1.423,136.82,283.20,291,275,304,319,303,332,327,330
1833,2481,1.167,1.843,1.423,136.80,283.34,293,275,304,316,301,332,328,332
1834,2488,1.167,1.843,1.424,136.55,282.72,293,277,304,316,302,335,327,334
1835,2485,1.169,1.844,1.424,136.85,283.10,294,277,300,319,301,336,328,330
1836,2490,1.169,1.843,1.423,136.69,283.04,294,277,306,317,303,333,327,333
1837,2488,1.168,1.843,1.422,136.97,282.77,292,276,306,317,302,334,328,333
1838,2489,1.169,1.843,1.424,136.91,283.38,293,278,305,316,302,335,328,332
1839,2488,1.169,1.843,1.425,136.72,283.33,294,278,305,317,302,333,327,332
1840,2484,1.168,1.845,1.426,136.98,283.73,292,277,304,316,302,334,328,331
1841,2485,1.168,1.844,1.425,136.85,284.18,294,276,306,312,302,335,328,332
1842,2482,1.168,1.845,1.426,137.30,284.42,292,275,304,316,299,336,328,332
1843,2484,1.169,1.846,1.425,137.10,284.67,291,277,305,316,302,332,329,332
1844,2481,1.169,1.846,1.424,137.30,285.31,292,278,305,314,302,333,326,331
1845,2481,1.169,1.846,1.424,137.26,285.93,292,277,306,317,300,331,327,331
1846,2485,1.169,1.846,1.425,137.16,285.28,293,278,303,316,299,334,329,333
1847,2486,1.169,1.845,1.426,137.05,285.46,294,274,306,317,301,333,328,333
1848,2484,1.171,1.845,1.426,137.05,285.82,292,275,306,317,302,334,326,332
1849,2489,1.170,1.844,1.424,136.92,284.99,294,277,306,316,302,333,329,332
1850,2482,1.170,1.844,1.425,137.11,285.87,293,276,305,317,298,335,328,330
1851,2485,1.171,1.844,1.425,137.03,285.51,294,276,302,315,303,335,327,333
1852,2486,1.171,1.843,1.425,137.31,285.64,292,277,305,318,302,333,328,331
1853,2489,1.170,1.843,1.425,137.11,285.34,293,277,305,316,303,336,325,334
1854,2484,1.172,1.844,1.425,137.53,285.53,293,277,307,315,302,333,326,331
1855,2485,1.170,1.844,1.425,137.68,285.98,293,277,305,317,300,334,328,331
1856,2482,1.171,1.845,1.424,137.91,286.76,293,276,306,316,302,333,327,329
1857,2486,1.172,1.846,1.425,137.60,286.19,294,277,305,315,303,334,327,331
1858,2488,1.171,1.846,1.426,137.50,286.37,294,276,307,316,302,335,328,330
1859,2486,1.169,1.847,1.425,137.68,287.04,292,277,306,318,300,333,329,331
1860,2485,1.170,1.847,1.425,137.77,287.32,292,278,306,317,299,333,327,333
1861,2487,1.171,1.847,1.425,137.54,286.28,293,278,304,315,302,335,328,332
1862,2485,1.171,1.845,1.425,137.61,286.53,294,278,304,316,300,334,327,332
1863,2476,1.170,1.844,1.423,138.15,287.13,291,276,303,316,301,333,324,332
1864,2480,1.173,1.844,1.422,137.96,287.25,290,276,305,317,299,335,327,331
1865,2479,1.174,1.843,1.423,137.94,287.61,291,275,306,317,299,332,327,332
1866,2482,1.175,1.842,1.423,137.82,287.79,290,277,307,317,299,333,327,332
1867,2485,1.175,1.842,1.423,137.55,287.48,294,277,306,316,300,334,328,330
1868,2484,1.175,1.842,1.422,137.67,287.29,290,278,305,318,303,334,327,329
1869,2485,1.174,1.841,1.421,137.69,287.14,291,276,303,319,301,335,327,333
1870,2492,1.175,1.840,1.420,137.28,287.14,294,275,307,318,302,334,329,333
1871,2487,1.177,1.841,1.422,137.64,287.48,290,278,305,319,301,335,328,331
1872,2483,1.177,1.842,1.423,137.74,288.36,292,277,307,316,300,333,327,331
1873,2479,1.177,1.842,1.424,137.95,288.92,292,277,307,313,302,330,327,331
1874,2484,1.176,1.842,1.424,137.56,288.92,293,276,306,318,302,334,325,330
1875,2483,1.176,1.843,1.427,137.73,289.05,291,277,304,317,299,332,329,334
1876,2485,1.175,1.842,1.427,137.68,288.76,292,273,307,317,300,336,328,332
1877,2488,1.175,1.844,1.426,137.55,288.46,291,278,305,318,301,336,329,330
1878,2486,1.175,1.842,1.426,137.59,288.49,294,275,306,316,302,333,326,334
1879,2485,1.176,1.841,1.424,137.54,289.07,292,277,304,317,300,335,326,334
1880,2484,1.177,1.842,1.423,137.85,289.38,292,276,303,319,301,334,328,331
1881,2485,1.175,1.840,1.424,137.81,289.60,291,278,305,318,300,334,328,331
1882,2485,1.175,1.841,1.424,137.82,290.04,293,277,305,319,300,334,326,331
1883,2484,1.173,1.840,1.424,137.76,290.08,292,276,305,317,301,335,325,333
1884,2489,1.174,1.840,1.423,137.37,289.58,294,275,305,319,300,333,329,334
1885,2485,1.173,1.840,1.423,137.71,289.95,292,276,303,318,302,336,327,331
1886,2483,1.175,1.840,1.422,137.74,290.37,292,277,306,314,298,335,328,333
1887,2484,1.175,1.839,1.423,137.58,290.07,294,276,305,315,299,335,328,332
1888,2485,1.175,1.840,1.423,137.34,289.96,290,274,305,319,301,335,328,333
1889,2487,1.176,1.838,1.425,137.29,288.77,292,278,305,316,303,333,328,332
1890,2491,1.176,1.840,1.424,137.04,287.81,292,278,305,318,303,334,329,332
1891,2493,1.177,1.839,1.422,136.95,287.60,294,277,306,317,301,335,329,334
1892,2488,1.177,1.840,1.421,137.11,288.40,292,277,306,317,301,334,327,334
1893,2493,1.177,1.839,1.421,136.85,288.43,293,277,306,319,303,334,329,332
1894,2488,1.178,1.839,1.421,137.11,289.18,293,278,303,315,302,336,329,332
1895,2487,1.177,1.839,1.420,137.18,289.01,292,277,304,318,301,335,328,332
1896,2489,1.178,1.839,1.420,137.08,289.39,294,277,305,319,301,334,328,331
1897,2489,1.178,1.839,1.420,137.23,288.92,293,275,304,319,303,333,329,333
1898,2491,1.178,1.840,1.419,136.92,288.36,293,278,306,317,300,336,327,334
1899,2486,1.178,1.839,1.418,137.19,288.83,292,277,304,319,302,334,326,332
1900,2488,1.180,1.838,1.418,137.09,288.33,293,278,303,317,302,334,328,333
1901,2486,1.180,1.837,1.417,137.15,288.61,293,278,302,317,302,334,327,333
1902,2482,1.180,1.836,1.419,137.40,289.02,291,275,305,317,302,334,327,331
1903,2481,1.182,1.835,1.421,137.40,289.22,291,276,305,315,302,336,326,330
1904,2479,1.181,1.834,1.420,137.37,289.04,290,276,302,318,303,335,325,330
1905,2481,1.181,1.836,1.421,137.39,288.85,294,277,307,317,299,331,326,330
1906,2485,1.179,1.835,1.421,137.29,288.50,293,277,305,315,301,333,327,334
1907,2484,1.179,1.836,1.420,137.33,289.29,293,276,304,319,300,333,326,333
1908,2482,1.180,1.836,1.420,137.39,289.87,292,277,306,318,297,334,328,330
1909,2481,1.180,1.837,1.420,137.37,290.09,293,276,307,316,299,334,326,330
1910,2477,1.179,1.838,1.419,137.66,289.97,291,277,304,316,298,335,326,330
1911,2484,1.180,1.836,1.419,137.33,289.35,293,276,304,318,302,332,327,332
1912,2483,1.179,1.839,1.418,137.63,289.38,291,276,306,316,303,333,326,332
1913,2485,1.177,1.840,1.417,137.39,289.33,293,276,306,317,300,333,328,332
1914,2489,1.177,1.841,1.417,137.23,289.00,291,277,306,318,302,334,328,333
1915,2487,1.176,1.841,1.416,137.24,289.17,291,278,307,316,300,335,326,334
1916,2485,1.176,1.842,1.415,137.38,289.82,292,276,306,318,301,333,327,332
1917,2488,1.176,1.841,1.416,137.47,289.45,294,277,306,314,302,336,327,332
1918,2493,1.178,1.840,1.414,137.18,289.36,292,278,307,319,302,335,327,333
1919,2493,1.178,1.840,1.413,137.07,289.72,294,275,306,318,303,335,328,334
1920,2491,1.177,1.840,1.413,137.13,290.60,294,278,305,319,302,335,327,331
1921,2490,1.178,1.838,1.415,137.15,290.97,293,276,306,317,301,335,328,334
1922,2488,1.176,1.839,1.416,137.31,291.57,292,278,306,318,300,335,327,332
1923,2491,1.176,1.839,1.415,137.06,291.80,291,278,307,318,299,336,329,333
1924,2491,1.178,1.839,1.414,136.94,292.30,293,278,307,317,302,336,328,330
1925,2486,1.178,1.841,1.414,136.98,293.64,293,275,305,316,301,334,329,333
1926,2485,1.178,1.840,1.413,137.03,292.76,293,275,306,317,301,335,327,331
1927,2488,1.177,1.840,1.415,136.80,292.34,294,276,306,318,301,334,327,332
1928,2485,1.177,1.839,1.417,136.89,292.96,292,277,306,316,301,335,328,330
1929,2489,1.179,1.839,1.416,136.88,292.86,293,278,304,316,302,333,329,334
1930,2490,1.180,1.840,1.415,136.99,292.99,294,277,307,317,302,336,326,331
1931,2484,1.178,1.840,1.414,137.28,294.15,294,277,304,316,299,336,327,331
1932,2486,1.177,1.840,1.415,137.17,293.92,293,276,303,317,303,335,326,333
1933,2483,1.178,1.839,1.418,137.12,294.05,292,277,305,316,298,334,328,333
1934,2483,1.178,1.838,1.419,137.26,293.59,293,274,304,315,303,335,328,331
1935,2485,1.178,1.838,1.420,137.28,292.33,294,276,306,319,297,335,326,332
1936,2481,1.177,1.838,1.418,137.55,292.79,289,277,304,313,302,335,329,332
1937,2483,1.176,1.837,1.419,137.39,291.59,294,277,304,314,301,334,326,333
1938,2488,1.177,1.837,1.420,137.09,291.26,291,278,305,318,302,335,326,333
1939,2486,1.179,1.837,1.419,137.16,291.98,294,277,306,318,303,334,324,330
1940,2486,1.178,1.838,1.419,137.14,292.22,293,275,307,317,301,335,328,330
1941,2482,1.179,1.836,1.419,137.18,292.83,290,277,305,316,302,335,326,331
1942,2477,1.178,1.836,1.417,137.39,293.66,292,275,304,319,299,333,323,332
1943,2483,1.180,1.836,1.417,137.39,293.06,291,278,305,315,302,336,327,329
1944,2486,1.180,1.835,1.417,137.32,292.12,294,276,306,318,298,336,326,332
1945,2485,1.179,1.835,1.418,137.20,292.45,293,277,304,315,301,335,328,332
1946,2487,1.181,1.837,1.420,137.30,292.62,291,278,306,318,299,335,328,332
1947,2487,1.181,1.835,1.419,137.33,292.93,293,277,305,315,301,336,328,332
1948,2481,1.180,1.835,1.420,137.54,293.81,292,275,303,317,301,333,328,332
1949,2485,1.182,1.835,1.422,137.50,293.14,294,273,303,316,303,334,329,333
1950,2487,1.181,1.834,1.421,137.22,293.50,293,278,305,317,299,335,327,333
1951,2487,1.183,1.834,1.420,137.19,293.39,294,278,304,318,300,335,328,330
1952,2488,1.183,1.834,1.421,137.32,293.20,291,277,307,318,301,334,329,331
1953,2482,1.182,1.835,1.419,137.69,293.63,292,277,304,314,303,334,328,330
1954,2488,1.181,1.834,1.419,137.45,292.70,293,277,303,319,300,335,328,333
1955,2483,1.182,1.834,1.417,137.66,292.57,291,276,307,316,300,335,327,331
1956,2484,1.183,1.833,1.417,137.62,292.60,293,277,306,318,301,335,324,330
1957,2487,1.183,1.833,1.418,137.34,292.78,292,276,306,319,301,335,328,330
1958,2488,1.183,1.832,1.418,137.21,292.52,292,277,305,316,302,335,329,332
1959,2491,1.183,1.832,1.417,137.05,292.40,292,277,307,317,302,335,329,332
1960,2488,1.183,1.831,1.418,137.21,292.72,294,277,304,319,300,335,326,333
1961,2486,1.183,1.832,1.417,137.10,293.54,294,275,306,318,302,335,328,328
1962,2482,1.183,1.832,1.417,137.16,294.50,292,274,307,315,301,335,327,331
1963,2480,1.183,1.831,1.417,137.21,294.63,290,274,303,319,301,336,328,329
1964,2474,1.182,1.831,1.416,137.70,295.12,293,273,304,313,301,335,324,331
1965,2478,1.181,1.831,1.417,137.55,294.30,289,277,305,314,302,332,329,330
1966,2479,1.182,1.831,1.416,137.54,294.27,292,278,304,316,299,334,325,331
1967,2488,1.182,1.832,1.418,137.41,293.44,292,278,305,318,301,335,327,332
1968,2483,1.181,1.832,1.419,137.86,294.05,293,277,304,318,299,334,328,330
1969,2478,1.182,1.834,1.421,138.04,295.10,293,277,305,315,300,333,326,329
1970,2480,1.182,1.834,1.417,138.12,295.18,290,276,306,315,300,332,329,332
1971,2486,1.183,1.835,1.418,137.70,295.18,291,278,307,318,300,334,327,331
1972,2484,1.187,1.835,1.419,137.96,295.45,292,278,303,317,300,334,328,332
1973,2482,1.187,1.836,1.417,137.98,296.14,293,275,306,317,299,334,326,332
1974,2483,1.187,1.836,1.418,137.95,296.64,291,278,304,318,302,334,326,330
1975,2484,1.187,1.837,1.419,137.78,297.03,292,277,304,316,303,333,328,331
1976,2482,1.187,1.837,1.420,137.75,297.23,290,278,303,317,302,333,327,332
1977,2483,1.187,1.837,1.421,137.67,297.60,292,275,305,318,303,333,328,329
1978,2482,1.188,1.839,1.420,137.62,297.87,293,276,304,318,300,335,326,330
1979,2484,1.188,1.838,1.420,137.66,298.21,291,278,306,317,299,334,326,333
1980,2486,1.189,1.838,1.418,137.46,297.78,293,276,305,318,300,334,328,332
1981,2483,1.189,1.838,1.418,137.53,297.88,292,277,302,317,301,335,328,331
1982,2482,1.189,1.839,1.418,137.60,298.11,293,278,302,315,301,333,327,333
1983,2478,1.189,1.839,1.417,137.75,298.26,293,277,304,318,299,330,327,330
1984,2479,1.190,1.840,1.417,137.80,298.38,293,276,305,317,296,335,326,331
1985,2482,1.191,1.840,1.418,137.91,298.45,290,277,304,318,301,335,326,331
1986,2483,1.192,1.840,1.418,137.88,298.09,291,277,304,317,301,336,325,332
1987,2486,1.192,1.839,1.419,137.76,297.99,293,275,304,316,303,336,328,331
1988,2490,1.192,1.838,1.419,137.58,297.26,293,276,305,317,302,336,329,332
1989,2489,1.192,1.837,1.418,137.54,297.62,294,278,306,318,301,334,327,331
1990,2483,1.192,1.837,1.418,137.80,298.33,292,278,305,316,300,334,327,331
1991,2487,1.192,1.838,1.417,137.62,297.85,293,277,305,317,302,334,327,332
1992,2491,1.191,1.837,1.417,137.43,296.84,292,278,306,317,300,335,329,334
1993,2492,1.190,1.836,1.419,137.21,297.09,291,278,307,318,303,335,328,332
1994,2489,1.192,1.836,1.418,137.33,298.12,292,277,306,319,302,333,328,332
1995,2486,1.194,1.836,1.419,137.37,298.63,294,276,305,317,301,334,328,331
1996,2489,1.195,1.834,1.417,137.33,298.71,292,276,305,318,301,334,329,334
1997,2482,1.196,1.834,1.415,137.62,299.99,290,277,302,318,302,333,328,332
1998,2481,1.197,1.832,1.416,137.88,298.10,291,276,302,316,302,334,327,333
1999,2484,1.196,1.832,1.416,137.72,298.33,293,276,306,318,302,333,326,330
2000,2488,1.197,1.831,1.417,137.52,297.98,293,276,306,319,298,336,327,333
